index,YearStart,LocationAbbr,Data_Value,Latitude,Longitude,Sample_Size,Question,Age_Category,States,Counties,Stratification1
8856,1970-01-01 00:00:00.000002010,MA,16.9,42.27687047000046,-72.08269067499964,17480.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,25.0,1919.0,36 - 47
8857,1970-01-01 00:00:00.000002012,WY,10.5,43.23554134300048,-108.10983035299967,1110.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,14.0,3084.0,48 - 59
8858,1970-01-01 00:00:00.000002008,NC,13.4,35.466220975000454,-79.15925046299964,36400.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,37.0,2390.0,Female
8859,1970-01-01 00:00:00.000002016,MT,11.3,47.06652897200047,-109.42442064499971,177.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,2.0,2283.0,Non-Hispanic Black
8860,1970-01-01 00:00:00.000002014,TX,15.6,31.827240407000488,-99.42677020599967,152194.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,23.0,3109.0,Female
8863,1970-01-01 00:00:00.000002008,CA,17.5,37.63864012300047,-120.99999953799971,134121.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,8.0,1340.0,48 - 59
8864,1970-01-01 00:00:00.000002012,MT,18.1,47.06652897200047,-109.42442064499971,2155.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,2.0,2283.0,American Indian/Alaska Native
8865,1970-01-01 00:00:00.000002008,WA,19.4,47.52227862900048,-120.47001078999972,23468.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,6.0,2956.0,36 - 47
8867,1970-01-01 00:00:00.000002012,LA,14.6,31.31266064400046,-92.44568007099969,10296.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,22.0,1697.0,Non-Hispanic White
8869,1970-01-01 00:00:00.000002012,NY,15.1,42.82700103200045,-75.54397042699964,49304.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,47.0,2092.0,Hispanic
8870,1970-01-01 00:00:00.000002016,AR,6.6,34.74865012400045,-92.27449074299966,912.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,15.0,998.0,6 - 11
8871,1970-01-01 00:00:00.000002012,WI,15.5,44.39319117400049,-89.81637074199966,9719.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,41.0,3078.0,Non-Hispanic Black
8872,1970-01-01 00:00:00.000002008,TX,16.8,31.827240407000488,-99.42677020599967,15671.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,23.0,3109.0,6 - 11
8873,1970-01-01 00:00:00.000002012,AK,9.6,64.84507995700051,-147.72205903599973,3233.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,51.0,1673.0,Non-Hispanic White
8874,1970-01-01 00:00:00.000002012,DC,16.2,38.89037138500049,-77.03196112699965,1338.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,44.0,1049.0,48 - 59
8875,1970-01-01 00:00:00.000002016,MD,15.6,39.29058096400047,-76.60926011099963,25207.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,45.0,1857.0,Male
8876,1970-01-01 00:00:00.000002016,SC,10.5,33.998821303000454,-81.04537120699968,17132.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,33.0,2581.0,Non-Hispanic Black
8877,1970-01-01 00:00:00.000002010,AK,18.9,64.84507995700051,-147.72205903599973,4850.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,51.0,1673.0,Female
8878,1970-01-01 00:00:00.000002012,TN,15.1,35.68094058000048,-85.77449091399967,18918.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,39.0,2159.0,36 - 47
8879,1970-01-01 00:00:00.000002014,CT,12.3,41.56266102000046,-72.64984095199964,8350.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,24.0,1043.0,24 - 35
8880,1970-01-01 00:00:00.000002016,MA,8.8,42.27687047000046,-72.08269067499964,826.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,25.0,1919.0,3 - 5
8881,1970-01-01 00:00:00.000002014,RI,12.1,41.70828019300046,-71.52247031399963,2600.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,27.0,2658.0,Female
8882,1970-01-01 00:00:00.000002012,OK,17.6,35.47203135600046,-97.52107021399968,9674.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,20.0,712.0,48 - 59
8883,1970-01-01 00:00:00.000002012,MO,13.2,38.635790776000476,-92.56630005299968,908.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,18.0,532.0,Asian/Pacific Islander
8884,1970-01-01 00:00:00.000002016,HI,8.0,21.304850435000446,-157.85774940299973,327.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,4.0,1657.0,Non-Hispanic Black
8885,1970-01-01 00:00:00.000002008,LA,15.5,31.31266064400046,-92.44568007099969,12584.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,22.0,1697.0,36 - 47
8886,1970-01-01 00:00:00.000002016,AZ,8.7,34.865970280000454,-111.76381127699972,6832.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,7.0,986.0,3 - 5
8887,1970-01-01 00:00:00.000002008,IN,17.3,39.766910452000445,-86.14996019399968,17077.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,35.0,1904.0,36 - 47
8888,1970-01-01 00:00:00.000002012,MO,8.5,38.635790776000476,-92.56630005299968,247.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,18.0,532.0,American Indian/Alaska Native
8889,1970-01-01 00:00:00.000002008,PA,11.6,40.79373015200048,-77.86070029399963,28693.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,48.0,2495.0,Non-Hispanic White
8890,1970-01-01 00:00:00.000002012,DE,14.6,39.008830667000495,-75.57774116799965,1816.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,43.0,1046.0,Non-Hispanic Black
8891,1970-01-01 00:00:00.000002010,ND,10.2,47.47531977900047,-100.11842104899966,1699.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,3.0,568.0,6 - 11
8892,1970-01-01 00:00:00.000002014,UT,8.5,39.360700171000474,-111.58713063499971,1053.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,13.0,900.0,Asian/Pacific Islander
8893,1970-01-01 00:00:00.000002014,ID,11.7,43.682630005000476,-114.3637300419997,5209.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,5.0,1687.0,36 - 47
8894,1970-01-01 00:00:00.000002012,MS,23.0,32.745510099000455,-89.53803082499968,2133.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,32.0,494.0,Hispanic
8895,1970-01-01 00:00:00.000002008,NY,14.2,42.82700103200045,-75.54397042699964,68143.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,47.0,2092.0,24 - 35
8896,1970-01-01 00:00:00.000002010,AZ,16.7,34.865970280000454,-111.76381127699972,52165.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,7.0,986.0,Hispanic
8897,1970-01-01 00:00:00.000002012,TX,14.0,31.827240407000488,-99.42677020599967,127532.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,23.0,3109.0,24 - 35
8898,1970-01-01 00:00:00.000002012,WV,12.1,38.66551020200046,-80.71264013499967,5282.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,42.0,2749.0,Male
8899,1970-01-01 00:00:00.000002008,MA,15.7,42.27687047000046,-72.08269067499964,17325.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,25.0,1919.0,24 - 35
8900,1970-01-01 00:00:00.000002014,MT,15.8,47.06652897200047,-109.42442064499971,7288.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,2.0,2283.0,Total
8901,1970-01-01 00:00:00.000002016,NC,11.0,35.466220975000454,-79.15925046299964,27101.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,37.0,2390.0,6 - 11
8902,1970-01-01 00:00:00.000002008,NM,8.1,34.52088095200048,-106.24058098499967,2903.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,11.0,616.0,Non-Hispanic White
8903,1970-01-01 00:00:00.000002012,MI,15.8,44.6613195430005,-84.71439026999968,35584.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,50.0,436.0,24 - 35
8904,1970-01-01 00:00:00.000002010,PA,15.1,40.79373015200048,-77.86070029399963,96768.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,48.0,2495.0,Total
8905,1970-01-01 00:00:00.000002010,AR,14.7,34.74865012400045,-92.27449074299966,8438.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,15.0,998.0,18 - 23
8906,1970-01-01 00:00:00.000002014,MD,16.0,39.29058096400047,-76.60926011099963,24476.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,45.0,1857.0,Female
8907,1970-01-01 00:00:00.000002012,AZ,11.5,34.865970280000454,-111.76381127699972,3849.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,7.0,986.0,Non-Hispanic Black
8908,1970-01-01 00:00:00.000002010,TN,15.0,35.68094058000048,-85.77449091399967,36840.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,39.0,2159.0,Total
8909,1970-01-01 00:00:00.000002014,NY,16.3,42.82700103200045,-75.54397042699964,76137.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,47.0,2092.0,36 - 47
8910,1970-01-01 00:00:00.000002016,WA,11.9,47.52227862900048,-120.47001078999972,7437.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,6.0,2956.0,Non-Hispanic Black
8911,1970-01-01 00:00:00.000002008,MI,20.0,44.6613195430005,-84.71439026999968,1106.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,50.0,436.0,American Indian/Alaska Native
8912,1970-01-01 00:00:00.000002016,OK,12.4,35.47203135600046,-97.52107021399968,16858.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,20.0,712.0,Female
8913,1970-01-01 00:00:00.000002014,MN,14.6,46.35564873600049,-94.79420050299967,13039.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,1.0,392.0,48 - 59
8914,1970-01-01 00:00:00.000002010,MT,19.1,47.06652897200047,-109.42442064499971,1932.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,2.0,2283.0,American Indian/Alaska Native
8915,1970-01-01 00:00:00.000002010,MA,21.1,42.27687047000046,-72.08269067499964,8701.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,25.0,1919.0,Hispanic
8917,1970-01-01 00:00:00.000002012,WA,9.0,47.52227862900048,-120.47001078999972,8251.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,6.0,2956.0,3 - 5
8918,1970-01-01 00:00:00.000002010,OR,17.6,44.56744942400047,-120.15503132599969,11093.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,12.0,2452.0,48 - 59
8919,1970-01-01 00:00:00.000002008,MS,14.4,32.745510099000455,-89.53803082499968,118.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,32.0,494.0,Asian/Pacific Islander
8921,1970-01-01 00:00:00.000002016,KS,10.6,38.34774030000045,-98.20078122699965,9869.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,17.0,1287.0,24 - 35
8922,1970-01-01 00:00:00.000002014,LA,15.2,31.31266064400046,-92.44568007099969,12910.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,22.0,1697.0,12 - 17
8923,1970-01-01 00:00:00.000002014,MS,16.0,32.745510099000455,-89.53803082499968,5904.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,32.0,494.0,18 - 23
8925,1970-01-01 00:00:00.000002012,AR,11.0,34.74865012400045,-92.27449074299966,109.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,15.0,998.0,American Indian/Alaska Native
8926,1970-01-01 00:00:00.000002014,DE,16.5,39.008830667000495,-75.57774116799965,3557.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,43.0,1046.0,Female
8927,1970-01-01 00:00:00.000002014,NJ,15.3,40.13057004800049,-74.27369128799967,19893.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,46.0,489.0,36 - 47
8928,1970-01-01 00:00:00.000002014,MT,14.8,47.06652897200047,-109.42442064499971,2916.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,2.0,2283.0,24 - 35
8930,1970-01-01 00:00:00.000002016,TN,14.9,35.68094058000048,-85.77449091399967,25280.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,39.0,2159.0,Female
8931,1970-01-01 00:00:00.000002008,OH,10.3,40.06021014100048,-82.40426005599966,37615.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,38.0,587.0,24 - 35
8932,1970-01-01 00:00:00.000002010,MS,14.9,32.745510099000455,-89.53803082499968,22798.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,32.0,494.0,Non-Hispanic Black
8933,1970-01-01 00:00:00.000002008,TX,17.5,31.827240407000488,-99.42677020599967,82763.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,23.0,3109.0,48 - 59
8934,1970-01-01 00:00:00.000002016,KS,10.3,38.34774030000045,-98.20078122699965,398.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,17.0,1287.0,American Indian/Alaska Native
8935,1970-01-01 00:00:00.000002016,OK,10.1,35.47203135600046,-97.52107021399968,14112.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,20.0,712.0,Non-Hispanic White
8936,1970-01-01 00:00:00.000002008,NH,15.8,43.65595011300047,-71.50036091999965,1493.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,26.0,2405.0,18 - 23
8937,1970-01-01 00:00:00.000002010,HI,12.6,21.304850435000446,-157.85774940299973,7097.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,4.0,1657.0,Female
8938,1970-01-01 00:00:00.000002012,ID,11.0,43.682630005000476,-114.3637300419997,210.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,5.0,1687.0,Non-Hispanic Black
8939,1970-01-01 00:00:00.000002010,VA,21.5,37.54268067400045,-78.45789046299967,144.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,40.0,2758.0,American Indian/Alaska Native
8940,1970-01-01 00:00:00.000002012,IA,16.0,42.46940091300047,-93.81649055599968,9513.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,16.0,281.0,36 - 47
8941,1970-01-01 00:00:00.000002016,MI,11.5,44.6613195430005,-84.71439026999968,29035.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,50.0,436.0,Non-Hispanic White
8942,1970-01-01 00:00:00.000002008,LA,15.8,31.31266064400046,-92.44568007099969,18185.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,22.0,1697.0,Female
8943,1970-01-01 00:00:00.000002010,NH,12.6,43.65595011300047,-71.50036091999965,5087.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,26.0,2405.0,Non-Hispanic White
8944,1970-01-01 00:00:00.000002016,HI,7.1,21.304850435000446,-157.85774940299973,1118.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,4.0,1657.0,Non-Hispanic White
8945,1970-01-01 00:00:00.000002008,GA,15.3,32.83968109300048,-83.62758034599966,39237.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,31.0,1149.0,Non-Hispanic Black
8946,1970-01-01 00:00:00.000002010,CA,14.6,37.63864012300047,-120.99999953799971,36917.0,Percent of WIC children aged 2 to 4 years who have an overweight classification,aged 2 to 4 year,8.0,1340.0,Non-Hispanic Black
8947,1970-01-01 00:00:00.000002012,MA,14.6,42.27687047000046,-72.08269067499964,16874.0,Percent of WIC children aged 3-23 months old who have a high weight-for-length,3-23 months old,25.0,1919.0,12 - 17
8948,1970-01-01 00:00:00.000002008,RI,14.5,41.70828019300046,-71.52247031399963,69.0,Percent of WIC children aged 2 to 4 years who have obesity,aged 2 to 4 year,27.0,2658.0,American Indian/Alaska Native
